"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1712012400";"02.04.2024 02:00";"1,3";"1,3";"1,28";"1,3"
"1712016000";"02.04.2024 03:00";"0,6";"0,6";"0,6";"0,6"
"1712019600";"02.04.2024 04:00";"0,84";"0,84";"0,84";"0,84"
"1712023200";"02.04.2024 05:00";"1,51";"1,51";"1,51";"1,51"
"1712026800";"02.04.2024 06:00";"7,01";"7,01";"7,01";"7,01"
"1712030400";"02.04.2024 07:00";"56,84";"56,84";"39,89";"56,84"
"1712034000";"02.04.2024 08:00";"76,03";"76,03";"50,89";"76,03"
"1712037600";"02.04.2024 09:00";"68,65";"68,65";"56,05";"68,65"
"1712041200";"02.04.2024 10:00";"46,82";"46,82";"46,82";"46,82"
"1712044800";"02.04.2024 11:00";"38,29";"38,29";"38,29";"38,29"
"1712048400";"02.04.2024 12:00";"39,3";"39,3";"39,3";"39,3"
"1712052000";"02.04.2024 13:00";"39,28";"39,28";"39,28";"39,28"
"1712055600";"02.04.2024 14:00";"38,37";"38,37";"38,37";"38,37"
"1712059200";"02.04.2024 15:00";"33,38";"33,38";"33,38";"33,38"
"1712062800";"02.04.2024 16:00";"25,1";"25,1";"25,1";"25,1"
"1712066400";"02.04.2024 17:00";"8,83";"8,83";"8,83";"8,83"
"1712070000";"02.04.2024 18:00";"41,2";"41,2";"41,2";"41,2"
"1712073600";"02.04.2024 19:00";"70,96";"70,96";"48,08";"70,96"
"1712077200";"02.04.2024 20:00";"93,1";"93,1";"45,65";"93,1"
"1712080800";"02.04.2024 21:00";"92,61";"92,61";"42,9";"92,61"
"1712084400";"02.04.2024 22:00";"42,09";"42,09";"39,16";"42,09"
"1712088000";"02.04.2024 23:00";"25,7";"25,7";"25,7";"25,7"
"1712091600";"03.04.2024 00:00";"1,66";"1,66";"1,66";"1,66"
"1712095200";"03.04.2024 01:00";"25,28";"25,28";"25,28";"25,28"
"1712098800";"03.04.2024 02:00";"20,63";"20,63";"20,63";"20,63"
"1712102400";"03.04.2024 03:00";"16,95";"16,95";"16,95";"16,95"
"1712106000";"03.04.2024 04:00";"12,99";"12,99";"12,99";"12,99"
"1712109600";"03.04.2024 05:00";"26,84";"26,84";"26,84";"26,84"
"1712113200";"03.04.2024 06:00";"68,73";"68,73";"34,98";"68,73"
"1712116800";"03.04.2024 07:00";"88,17";"88,17";"39,95";"88,17"
"1712120400";"03.04.2024 08:00";"115,1";"115,1";"46,09";"115,1"
"1712124000";"03.04.2024 09:00";"114,07";"114,07";"49,82";"114,07"
"1712127600";"03.04.2024 10:00";"89,4";"89,4";"52,06";"89,4"
"1712131200";"03.04.2024 11:00";"81,23";"81,23";"50,6";"81,23"
"1712134800";"03.04.2024 12:00";"77,47";"77,47";"48,6";"77,47"
"1712138400";"03.04.2024 13:00";"73,97";"73,97";"49,75";"73,97"
"1712142000";"03.04.2024 14:00";"71,48";"71,48";"48,87";"71,48"
"1712145600";"03.04.2024 15:00";"68,92";"68,92";"48,41";"68,92"
"1712149200";"03.04.2024 16:00";"71,32";"71,32";"49,62";"71,32"
"1712152800";"03.04.2024 17:00";"74,86";"74,86";"53,95";"74,86"
"1712156400";"03.04.2024 18:00";"90,22";"90,22";"56,97";"90,22"
"1712160000";"03.04.2024 19:00";"108,14";"108,14";"59,32";"108,14"
"1712163600";"03.04.2024 20:00";"120,35";"120,35";"57,39";"120,35"
"1712167200";"03.04.2024 21:00";"99,14";"99,14";"54,28";"99,14"
"1712170800";"03.04.2024 22:00";"74,71";"74,71";"58,46";"74,71"
"1712174400";"03.04.2024 23:00";"61,49";"61,49";"57,67";"61,49"
"1712178000";"04.04.2024 00:00";"55,33";"55,33";"55,33";"55,33"
"1712181600";"04.04.2024 01:00";"54,52";"54,52";"54,52";"54,52"
"1712185200";"04.04.2024 02:00";"60,27";"60,27";"52,01";"60,27"
"1712188800";"04.04.2024 03:00";"50,17";"50,17";"50,17";"50,17"
"1712192400";"04.04.2024 04:00";"51,57";"51,57";"51,57";"51,57"
"1712196000";"04.04.2024 05:00";"72,42";"72,42";"51,94";"72,42"
"1712199600";"04.04.2024 06:00";"78,5";"78,5";"54,08";"78,5"
"1712203200";"04.04.2024 07:00";"112,67";"112,67";"76,93";"112,67"
"1712206800";"04.04.2024 08:00";"249,9";"249,9";"249,9";"249,9"
"1712210400";"04.04.2024 09:00";"249,96";"249,96";"249,96";"249,96"
"1712214000";"04.04.2024 10:00";"79,99";"79,99";"79,99";"79,99"
"1712217600";"04.04.2024 11:00";"75";"75";"75";"75"
"1712221200";"04.04.2024 12:00";"63,06";"63,06";"63,06";"63,06"
"1712224800";"04.04.2024 13:00";"59,49";"59,49";"59,49";"59,49"
"1712228400";"04.04.2024 14:00";"56,22";"56,22";"58,53";"56,22"
"1712232000";"04.04.2024 15:00";"60,06";"60,06";"60,06";"60,06"
"1712235600";"04.04.2024 16:00";"74,99";"74,99";"74,99";"74,99"
"1712239200";"04.04.2024 17:00";"65,66";"65,66";"65,66";"65,66"
"1712242800";"04.04.2024 18:00";"70,08";"70,08";"70,08";"70,08"
"1712246400";"04.04.2024 19:00";"97,51";"97,51";"97,51";"97,51"
"1712250000";"04.04.2024 20:00";"118,81";"118,81";"87,85";"118,81"
"1712253600";"04.04.2024 21:00";"80,58";"80,58";"67,78";"80,58"
"1712257200";"04.04.2024 22:00";"72,71";"72,71";"59,94";"72,71"
"1712260800";"04.04.2024 23:00";"70,84";"70,84";"57,21";"70,84"
"1712264400";"05.04.2024 00:00";"57,67";"57,67";"56";"57,67"
